elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2012,LATIMER,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,12,12,1,FOR THE PROPOSAL - YES,,67,238,1661,1966
11/06/2012,LATIMER,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,12,12,2,AGAINST THE PROPOSAL - NO,,64,190,1343,1597
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,37,37,1,BARACK OBAMA,DEM,151,427,4084,4662
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,37,37,2,MITT ROMNEY,REP,353,1275,9549,11177
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,37,37,1,ROB WALLACE,DEM,210,694,6233,7137
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,37,37,2,MARKWAYNE MULLIN,REP,265,917,6628,7810
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,37,37,3,MICHAEL G. FULKS,IND,19,74,703,796
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10011,FOR STATE SENATOR DISTRICT 5,,15,15,1,JERRY ELLIS,DEM,72,116,2033,2221
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10011,FOR STATE SENATOR DISTRICT 5,,15,15,2,HOWARD HOUCHEN,REP,65,118,1391,1574
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10035,FOR STATE REPRESENTATIVE DISTRICT 3,,21,21,1,JAMES H LOCKHART,DEM,210,756,6050,7016
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",10035,FOR STATE REPRESENTATIVE DISTRICT 3,,21,21,2,ROGER MATTOX,REP,161,673,3883,4717
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",20402,FOR COUNTY SHERIFF,,37,37,1,ROB SEALE,DEM,303,1114,8924,10341
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",20402,FOR COUNTY SHERIFF,,37,37,2,BILLY SHROPSHIRE,REP,184,568,4592,5344
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",20404,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,13,13,1,LANCE SMITH,DEM,128,597,3639,4364
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",20404,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,13,13,2,GORDON DALE OLIVER,REP,78,347,1387,1812
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,37,37,1,YES,,253,921,7456,8630
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,37,37,2,NO,,150,536,4522,5208
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,37,37,1,YES,,233,895,7209,8337
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,37,37,2,NO,,163,555,4650,5368
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,37,37,1,YES,,250,976,7740,8966
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,37,37,2,NO,,151,490,4176,4817
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,37,37,1,YES,,249,944,7494,8687
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,37,37,2,NO,,145,511,4379,5035
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,37,37,1,YES,,241,930,7611,8782
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,37,37,2,NO,,149,526,4247,4922
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,37,37,1,YES,,246,935,7539,8720
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,37,37,2,NO,,146,516,4316,4978
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,37,37,1,YES,,250,945,7637,8832
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,37,37,2,NO,,141,504,4193,4838
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,37,37,1,YES,,250,933,7447,8630
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,37,37,2,NO,,146,504,4259,4909
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,37,37,1,YES,,244,935,7397,8576
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,37,37,2,NO,,148,504,4262,4914
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,37,37,1,YES,,245,912,7336,8493
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,37,37,2,NO,,146,518,4294,4958
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,37,37,1,YES,,249,919,7464,8632
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,37,37,2,NO,,144,511,4209,4864
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,37,37,1,YES,,240,909,7348,8497
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,37,37,2,NO,,151,522,4324,4997
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,37,37,1,FOR THE PROPOSAL - YES,,320,1030,7826,9176
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,37,37,2,AGAINST THE PROPOSAL - NO,,130,572,4947,5649
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,37,37,1,FOR THE PROPOSAL - YES,,251,884,6767,7902
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,37,37,2,AGAINST THE PROPOSAL - NO,,196,692,5826,6714
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,37,37,1,FOR THE PROPOSAL - YES,,272,885,7039,8196
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,37,37,2,AGAINST THE PROPOSAL - NO,,173,698,5601,6472
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,37,37,1,FOR THE PROPOSAL - YES,,225,820,5947,6992
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,37,37,2,AGAINST THE PROPOSAL - NO,,216,729,6500,7445
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,37,37,1,FOR THE PROPOSAL - YES,,250,865,6351,7466
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,37,37,2,AGAINST THE PROPOSAL - NO,,198,712,6235,7145
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,37,37,1,FOR THE PROPOSAL - YES,,270,917,6449,7636
11/06/2012,LEFLORE,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,37,37,2,AGAINST THE PROPOSAL - NO,,177,667,6214,7058
11/06/2012,LEFLORE,TOWN OF CAMERON,44001,PROPOSITION NO. 1  TOWN OF CAMERON,,1,1,1,FOR THE PROPOSITION - YES,,0,3,34,37
11/06/2012,LEFLORE,TOWN OF CAMERON,44001,PROPOSITION NO. 1  TOWN OF CAMERON,,1,1,2,AGAINST THE PROPOSITION - NO,,0,2,37,39
11/06/2012,LEFLORE,TOWN OF HOWE,44003,FOR TOWN CLERK-TREASURER (UNEXPIRED TERM)  TOWN OF HOWE,,2,2,1,MICHELLE ASHFORD,,0,5,103,108
11/06/2012,LEFLORE,TOWN OF HOWE,44003,FOR TOWN CLERK-TREASURER (UNEXPIRED TERM)  TOWN OF HOWE,,2,2,2,LAURA YOUNG,,0,5,138,143
11/06/2012,LEFLORE,TOWN OF HOWE,44004,PROPOSITION NO. 1  TOWN OF HOWE,,2,2,1,FOR THE PROPOSITION - YES,,0,7,150,157
11/06/2012,LEFLORE,TOWN OF HOWE,44004,PROPOSITION NO. 1  TOWN OF HOWE,,2,2,2,AGAINST THE PROPOSITION - NO,,0,3,105,108
11/06/2012,LINCOLN,JACKTOWN LIN. CO. FIRE DIST. #2,6411,FOR DIRECTOR,,2,2,1,FRED STATTON,,7,4,122,133
11/06/2012,LINCOLN,JACKTOWN LIN. CO. FIRE DIST. #2,6411,FOR DIRECTOR,,2,2,2,DANNY BOWEN,,8,15,238,261
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,21,21,1,BARACK OBAMA,DEM,99,300,2874,3273
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,21,21,2,MITT ROMNEY,REP,336,884,8333,9553
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,21,21,1,TIMOTHY RAY MURRAY,DEM,84,205,2299,2588
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,21,21,2,FRANK D. LUCAS,REP,321,924,8255,9500
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,21,21,3,WILLIAM M. SANDERS,IND,21,51,578,650
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10064,FOR STATE REPRESENTATIVE DISTRICT 32,,21,21,1,KEITH KINNAMON,DEM,171,509,4508,5188
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",10064,FOR STATE REPRESENTATIVE DISTRICT 32,,21,21,2,JASON SMALLEY,REP,259,675,6672,7606
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",20412,FOR COUNTY SHERIFF,,21,21,1,CHARLIE DOUGHERTY,DEM,214,725,6386,7325
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",20412,FOR COUNTY SHERIFF,,21,21,2,W. SCOTT DONOVAN,REP,208,458,4736,5402
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,21,21,1,YES,,233,655,6528,7416
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,21,21,2,NO,,136,415,3783,4334
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,21,21,1,YES,,229,633,6451,7313
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,21,21,2,NO,,138,431,3800,4369
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,21,21,1,YES,,243,666,6700,7609
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,21,21,2,NO,,123,402,3559,4084
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,21,21,1,YES,,233,676,6654,7563
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,21,21,2,NO,,131,394,3622,4147
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,21,21,1,YES,,233,635,6450,7318
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,21,21,2,NO,,129,422,3764,4315
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,21,21,1,YES,,224,627,6391,7242
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,21,21,2,NO,,140,426,3803,4369
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,21,21,1,YES,,238,631,6460,7329
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,21,21,2,NO,,125,423,3709,4257
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,21,21,1,YES,,238,624,6490,7352
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,21,21,2,NO,,126,429,3665,4220
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,21,21,1,YES,,231,619,6357,7207
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,21,21,2,NO,,133,429,3783,4345
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,21,21,1,YES,,241,618,6439,7298
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,21,21,2,NO,,121,429,3685,4235
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,21,21,1,YES,,229,610,6464,7303
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,21,21,2,NO,,134,438,3680,4252
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,21,21,1,YES,,241,626,6436,7303
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,21,21,2,NO,,121,426,3734,4281
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,21,21,1,FOR THE PROPOSAL - YES,,309,778,7815,8902
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,21,21,2,AGAINST THE PROPOSAL - NO,,98,352,3052,3502
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,21,21,1,FOR THE PROPOSAL - YES,,251,684,6820,7755
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,21,21,2,AGAINST THE PROPOSAL - NO,,153,431,3951,4535
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,21,21,1,FOR THE PROPOSAL - YES,,217,592,6021,6830
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,21,21,2,AGAINST THE PROPOSAL - NO,,190,530,4754,5474
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,21,21,1,FOR THE PROPOSAL - YES,,218,611,6018,6847
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,21,21,2,AGAINST THE PROPOSAL - NO,,186,498,4638,5322
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,21,21,1,FOR THE PROPOSAL - YES,,235,680,6802,7717
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,21,21,2,AGAINST THE PROPOSAL - NO,,168,434,3937,4539
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,21,21,1,FOR THE PROPOSAL - YES,,269,745,7597,8611
11/06/2012,LINCOLN,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,21,21,2,AGAINST THE PROPOSAL - NO,,136,394,3309,3839
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,22,22,1,BARACK OBAMA,DEM,249,736,3739,4724
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,22,22,2,MITT ROMNEY,REP,608,1586,10120,12314
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,22,22,1,TIMOTHY RAY MURRAY,DEM,195,628,3023,3846
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,22,22,2,FRANK D. LUCAS,REP,609,1586,10080,12275
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,22,22,3,WILLIAM M. SANDERS,IND,39,85,664,788
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10064,FOR STATE REPRESENTATIVE DISTRICT 32,,2,2,1,KEITH KINNAMON,DEM,12,47,649,708
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",10064,FOR STATE REPRESENTATIVE DISTRICT 32,,2,2,2,JASON SMALLEY,REP,18,18,182,218
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",20422,FOR COUNTY SHERIFF,,22,22,1,BEN McHAND,DEM,236,837,4446,5519
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",20422,FOR COUNTY SHERIFF,,22,22,2,JIM BAUMAN,REP,525,1317,8279,10121
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",20422,FOR COUNTY SHERIFF,,22,22,3,JOHN W. MARSHALL,IND,67,142,1028,1237
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",20424,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,6,6,1,GENE FOYIL,DEM,70,286,1459,1815
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",20424,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,6,6,2,MIKE PEARSON,REP,153,532,2864,3549
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,22,22,1,YES,,476,1327,8144,9947
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,22,22,2,NO,,230,722,4448,5400
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,22,22,1,YES,,457,1316,8020,9793
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,22,22,2,NO,,242,726,4490,5458
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,22,22,1,YES,,443,1323,8243,10009
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,22,22,2,NO,,255,711,4304,5270
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,22,22,1,YES,,443,1334,8315,10092
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,22,22,2,NO,,255,704,4196,5155
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,22,22,1,YES,,456,1293,8090,9839
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,22,22,2,NO,,239,731,4379,5349
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,22,22,1,YES,,464,1322,8121,9907
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,22,22,2,NO,,232,701,4349,5282
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,22,22,1,YES,,466,1347,8429,10242
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,22,22,2,NO,,231,675,4016,4922
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,22,22,1,YES,,462,1312,8149,9923
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,22,22,2,NO,,228,704,4247,5179
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,22,22,1,YES,,445,1287,7967,9699
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,22,22,2,NO,,243,725,4398,5366
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,22,22,1,YES,,458,1352,8438,10248
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,22,22,2,NO,,231,660,3914,4805
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,22,22,1,YES,,453,1292,7974,9719
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,22,22,2,NO,,234,719,4374,5327
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,22,22,1,YES,,455,1339,8182,9976
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,22,22,2,NO,,234,677,4191,5102
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,22,22,1,FOR THE PROPOSAL - YES,,648,1692,10256,12596
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,22,22,2,AGAINST THE PROPOSAL - NO,,136,536,3163,3835
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,22,22,1,FOR THE PROPOSAL - YES,,509,1382,8667,10558
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,22,22,2,AGAINST THE PROPOSAL - NO,,273,831,4633,5737
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,22,22,1,FOR THE PROPOSAL - YES,,402,1243,7480,9125
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,22,22,2,AGAINST THE PROPOSAL - NO,,377,961,5834,7172
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,22,22,1,FOR THE PROPOSAL - YES,,442,1232,7630,9304
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,22,22,2,AGAINST THE PROPOSAL - NO,,330,950,5542,6822
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,22,22,1,FOR THE PROPOSAL - YES,,492,1404,8735,10631
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,22,22,2,AGAINST THE PROPOSAL - NO,,281,800,4544,5625
11/06/2012,LOGAN,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,22,22,1,FOR THE PROPOSAL - YES,,580,1617,9788,11985
